employee_id,age,gender,marital_status,education,education_field,num_companies_worked,department,job_role,job_level,employment_type,years_at_company,years_in_current_role,total_working_years,monthly_income,percent_salary_hike,stock_option_level,bonus_eligible,overtime_paid_eligible,business_travel,work_life_balance,job_satisfaction,environment_satisfaction,relationship_satisfaction,overtime_hours_per_week,performance_rating,training_times_last_year,promotions_last_5years,years_since_last_promotion,skills_growth_opportunities,manager_rating,team_size,distance_from_home_km,remote_work_days_per_week,attrition
EMP_00011250,47,Female,Divorced,Bachelor,Science,1,IT,Junior,2,Full-time,1,3,4,3894,11,0,Yes,Yes,Travel_Frequently,3,2,3,3,0,5,4,1,4,Medium,4,5,14,0,Yes
EMP_00011251,32,Female,Married,Bachelor,Business,3,IT,Manager,5,Full-time,2,2,2,3492,12,2,No,Yes,Travel_Rarely,4,4,3,4,0,4,2,1,1,High,2,5,13,2,No
EMP_00011252,32,Male,Married,Bachelor,Science,1,R&D,Executive,4,Full-time,0,2,3,3563,10,1,Yes,Yes,Non-Travel,4,1,3,3,0,5,5,1,0,High,3,8,3,4,Yes
EMP_00011253,40,Female,Married,Bachelor,Business,1,R&D,Analyst,3,Full-time,6,0,8,3302,10,0,Yes,No,Travel_Rarely,3,3,3,3,1,3,1,0,0,Low,2,6,5,3,No
EMP_00011254,43,Male,Single,Bachelor,Arts,4,Finance,Manager,4,Full-time,1,1,6,1917,10,1,Yes,No,Travel_Rarely,3,1,1,3,2,4,4,2,4,High,3,5,25,3,No
EMP_00011255,38,Male,Married,Master,Other,3,IT,Junior,3,Full-time,0,1,0,6992,13,0,Yes,No,Travel_Rarely,3,4,2,4,7,4,2,0,0,Medium,3,1,5,2,Yes
EMP_00011256,25,Male,Single,Master,Science,3,R&D,Analyst,1,Full-time,3,4,3,2516,7,0,Yes,Yes,Travel_Rarely,3,3,4,3,1,4,1,0,7,Medium,3,7,6,5,No
EMP_00011257,48,Female,Married,Bachelor,Technical,1,IT,Junior,1,Full-time,4,1,4,3039,16,0,Yes,Yes,Non-Travel,3,4,3,3,0,4,3,0,1,Medium,3,10,1,2,No
EMP_00011258,43,Male,Single,Bachelor,Technical,5,Finance,Junior,1,Full-time,2,6,6,2148,14,2,Yes,Yes,Travel_Rarely,4,4,3,1,2,5,0,2,2,Medium,4,4,54,0,No
EMP_00011259,25,Male,Divorced,High School,Other,4,IT,Senior,3,Part-time,0,3,1,3852,14,1,No,Yes,Travel_Frequently,3,2,4,2,0,4,3,0,2,Medium,4,10,4,5,Yes
EMP_00011260,47,Female,Married,Master,Science,1,Sales,Analyst,1,Full-time,2,2,4,4927,13,0,Yes,Yes,Travel_Frequently,3,1,2,3,0,4,3,1,5,High,3,3,6,2,No
EMP_00011261,58,Male,Single,Bachelor,Technical,3,IT,Manager,2,Full-time,4,0,17,5723,14,0,No,No,Travel_Rarely,3,4,4,4,3,3,3,3,3,Medium,4,6,1,4,No
EMP_00011262,45,Male,Married,High School,Arts,1,Finance,Junior,2,Part-time,0,7,3,2295,11,0,Yes,No,Non-Travel,3,3,3,3,10,4,3,1,1,High,3,5,1,2,No
EMP_00011263,42,Male,Married,Bachelor,Science,1,Sales,Manager,4,Full-time,6,5,8,2284,12,1,No,Yes,Travel_Rarely,4,4,3,4,11,3,3,0,3,High,4,6,5,5,No
EMP_00011264,58,Female,Divorced,Master,Technical,4,IT,Executive,1,Full-time,10,0,14,6095,17,1,Yes,No,Travel_Rarely,2,2,3,4,22,4,2,0,2,Low,4,9,10,0,Yes
EMP_00011265,46,Female,Married,High School,Technical,1,R&D,Executive,2,Full-time,5,1,6,4535,9,0,No,No,Travel_Rarely,4,2,4,3,1,3,2,1,1,High,4,3,10,0,Yes
EMP_00011266,48,Female,Divorced,Master,Business,0,Operations,Manager,2,Part-time,7,0,10,6427,10,2,Yes,Yes,Travel_Frequently,4,3,4,3,7,,4,0,0,Low,4,9,8,2,No
EMP_00011267,48,Male,Married,Master,Technical,3,R&D,Senior,2,Full-time,1,2,1,4747,12,0,Yes,No,Travel_Rarely,4,1,3,4,1,4,3,2,0,Low,4,5,3,2,Yes
EMP_00011268,42,Male,Married,Bachelor,Technical,7,R&D,Junior,5,Full-time,5,0,5,1588,10,0,Yes,No,Travel_Frequently,4,4,3,2,3,,3,2,8,Medium,3,7,2,0,No
EMP_00011269,34,Male,Married,Bachelor,Science,1,Sales,Analyst,4,Full-time,4,1,10,3913,5,0,Yes,Yes,Travel_Frequently,4,3,1,2,6,4,2,0,0,Low,4,5,1,3,Yes
EMP_00011270,51,Male,Single,Bachelor,Arts,3,R&D,Junior,1,Full-time,0,9,1,6994,12,0,Yes,No,Travel_Frequently,3,4,3,2,5,4,0,1,1,High,3,6,2,2,No
EMP_00011271,43,Male,Divorced,Bachelor,Business,2,HR,Analyst,1,Full-time,1,4,5,3521,10,0,Yes,No,Non-Travel,2,3,3,4,3,4,3,1,0,Medium,4,2,12,5,No
EMP_00011272,48,Female,Married,Bachelor,Other,4,IT,Senior,3,Full-time,4,2,4,3986,18,1,Yes,Yes,Non-Travel,2,,3,2,4,4,3,0,6,Medium,4,9,23,2,Yes
EMP_00011273,41,Male,Married,Bachelor,Other,1,Sales,Manager,1,Full-time,5,10,5,3439,10,1,Yes,No,Travel_Rarely,4,3,4,2,12,4,2,1,5,Medium,5,5,18,0,No
EMP_00011274,45,Male,Divorced,High School,Science,6,Sales,Junior,4,Full-time,18,2,18,3578,11,0,No,No,Travel_Rarely,3,,3,3,0,4,1,2,5,Medium,5,8,9,1,No
EMP_00011275,44,Male,Divorced,Master,Technical,1,R&D,Analyst,3,Contract,1,3,3,2648,13,1,Yes,No,Travel_Frequently,4,2,3,2,2,4,4,1,0,High,3,5,33,4,No
EMP_00011276,28,Male,Single,Bachelor,Arts,3,Operations,Senior,5,Full-time,0,6,2,2229,15,1,Yes,Yes,Non-Travel,3,3,1,4,2,4,2,1,0,Low,3,8,12,3,No
EMP_00011277,32,Female,Single,PhD,Business,3,HR,Junior,1,Full-time,2,1,3,4452,13,1,Yes,Yes,Non-Travel,4,,2,4,0,4,4,0,0,Medium,3,4,3,2,No
EMP_00011278,43,Female,Single,High School,Science,2,R&D,Analyst,3,Full-time,3,2,4,5999,17,1,Yes,No,Travel_Rarely,3,2,4,3,0,3,7,3,13,Low,4,4,7,3,Yes
EMP_00011279,39,Male,Single,Master,Arts,3,R&D,Manager,1,Full-time,1,1,1,967,17,0,No,Yes,Travel_Rarely,3,4,3,4,1,3,3,0,2,High,3,6,4,4,Yes
EMP_00011280,25,Female,Single,Bachelor,Business,3,IT,Senior,2,Full-time,7,4,11,3479,15,1,No,No,Travel_Rarely,2,4,2,4,4,3,3,1,1,High,5,2,17,2,No
EMP_00011281,31,Male,Divorced,Master,Science,1,HR,Senior,2,Full-time,9,1,11,1461,13,0,Yes,No,Non-Travel,2,2,3,3,17,5,6,1,1,Low,3,5,18,3,No
EMP_00011282,22,Female,Single,Master,Business,1,Sales,Manager,2,Full-time,0,0,3,4845,14,1,Yes,No,Travel_Rarely,4,3,2,2,0,4,0,3,7,High,3,10,17,5,Yes
EMP_00011283,37,Male,Divorced,High School,Science,2,R&D,Senior,5,Part-time,0,0,2,4193,9,1,Yes,Yes,Travel_Rarely,3,4,3,2,7,3,3,1,8,High,3,7,26,0,No
EMP_00011284,54,Other,Divorced,Master,Arts,5,R&D,Junior,1,Full-time,0,2,0,3265,11,1,No,Yes,Non-Travel,3,3,4,2,0,4,0,0,5,High,4,5,16,2,Yes
EMP_00011285,22,Female,Single,Bachelor,Business,2,IT,Analyst,3,Contract,19,0,20,2635,14,1,Yes,Yes,Travel_Rarely,3,3,4,2,8,5,4,0,3,High,5,6,6,0,No
EMP_00011286,22,Female,Married,Master,Other,2,Operations,Senior,1,Part-time,4,6,6,3619,13,2,No,Yes,Travel_Frequently,4,3,4,3,9,4,4,0,2,High,4,3,2,4,No
EMP_00011287,43,Female,Married,Bachelor,Science,0,Sales,Executive,2,Full-time,4,2,9,2554,17,0,Yes,Yes,Travel_Frequently,3,4,2,4,7,4,1,0,0,Medium,3,10,2,1,Yes
EMP_00011288,44,Male,Married,Master,Business,1,Operations,Analyst,2,Full-time,10,0,10,5853,10,1,Yes,Yes,Travel_Rarely,4,2,4,3,1,5,4,1,0,Low,2,5,4,0,No
EMP_00011289,35,Other,Married,Bachelor,Business,1,R&D,Manager,4,Full-time,4,0,9,2689,10,0,Yes,No,Travel_Rarely,3,3,1,4,1,4,1,1,0,High,3,3,7,3,No
EMP_00011290,25,Female,Married,High School,Technical,3,R&D,Junior,1,Full-time,1,2,5,1795,13,1,Yes,No,Travel_Frequently,3,2,1,2,1,4,2,1,0,Medium,4,3,27,5,Yes
EMP_00011291,37,Female,Married,Master,Technical,3,Operations,Analyst,3,Full-time,4,4,5,2413,11,0,Yes,No,Travel_Frequently,2,3,4,2,6,5,3,1,0,High,4,3,10,4,Yes
EMP_00011292,22,Female,Married,High School,Other,1,Sales,Manager,3,Full-time,2,3,4,3464,12,2,Yes,Yes,Travel_Rarely,2,2,4,1,0,4,1,1,2,High,5,6,16,3,Yes
EMP_00011293,53,Male,Married,Bachelor,Technical,2,Sales,Senior,1,Full-time,6,0,6,2237,10,1,No,No,Travel_Rarely,4,4,3,2,7,,6,1,0,High,4,6,4,2,No
EMP_00011294,41,Other,Single,PhD,Technical,1,Sales,Junior,4,Full-time,14,1,14,3893,11,0,Yes,Yes,Travel_Frequently,2,4,3,3,4,4,2,2,4,Medium,3,3,3,0,No
EMP_00011295,52,Female,Married,High School,Technical,4,IT,Analyst,1,Part-time,5,0,9,3183,7,0,No,Yes,Travel_Rarely,4,3,4,3,1,4,2,1,0,High,4,6,16,3,No
EMP_00011296,56,Male,Divorced,Bachelor,Business,2,Operations,Junior,4,Full-time,6,3,6,1946,17,0,Yes,No,Travel_Frequently,3,3,4,4,6,5,4,0,2,Medium,4,7,4,0,No
EMP_00011297,48,Female,Single,Bachelor,Arts,4,R&D,Junior,3,Part-time,10,0,14,9448,15,1,Yes,No,Travel_Rarely,3,2,2,3,0,5,2,2,1,Medium,4,8,53,2,Yes
EMP_00011298,39,Male,Single,Bachelor,Business,3,R&D,Junior,3,Full-time,0,2,0,2507,10,0,Yes,No,Travel_Rarely,3,3,4,4,16,4,3,1,2,High,3,8,10,2,No
EMP_00011299,49,Female,Married,Bachelor,Business,0,Operations,Executive,2,Full-time,1,0,1,3194,10,0,No,Yes,Non-Travel,3,4,3,4,2,5,0,0,0,Low,4,4,16,5,No
EMP_00011300,26,Male,Single,PhD,Technical,1,IT,Manager,2,Full-time,4,1,11,4068,14,0,Yes,No,Travel_Rarely,3,4,1,3,7,4,0,0,3,High,4,4,5,2,No
EMP_00011301,34,Male,Single,High School,Business,1,IT,Senior,2,Full-time,4,3,7,,14,1,Yes,Yes,Travel_Rarely,3,3,2,2,0,4,3,0,0,Medium,5,6,17,0,No
EMP_00011302,45,Female,Married,High School,Technical,5,Finance,Senior,4,Full-time,2,1,7,3890,15,0,Yes,No,Travel_Rarely,1,4,2,3,3,4,3,0,1,Low,3,8,11,1,No
EMP_00011303,54,Female,Single,Master,Business,0,Sales,Junior,1,Full-time,2,5,4,2642,9,0,No,Yes,Travel_Rarely,3,3,3,3,9,3,1,0,0,High,4,7,22,5,No
EMP_00011304,24,Male,Married,Bachelor,Other,6,Sales,Junior,3,Full-time,1,1,1,6111,18,1,Yes,No,Travel_Rarely,4,4,3,2,2,3,1,1,4,High,4,6,9,2,No
EMP_00011305,53,Male,Married,Bachelor,Business,1,Sales,Analyst,2,Contract,1,1,4,2264,13,0,No,Yes,Travel_Rarely,4,3,2,3,0,3,6,0,1,High,3,1,4,1,Yes
EMP_00011306,34,Female,Married,Master,Technical,4,IT,Senior,2,Part-time,14,3,15,6220,16,1,No,No,Travel_Frequently,4,1,3,3,3,5,4,1,0,Medium,4,3,27,0,Yes
EMP_00011307,26,Female,Single,Bachelor,Technical,1,IT,Junior,2,Full-time,1,5,3,6198,10,0,Yes,No,Travel_Rarely,3,2,3,3,13,4,1,2,5,Medium,4,6,55,0,Yes
EMP_00011308,47,Male,Single,Master,Technical,0,IT,Manager,5,Full-time,0,0,7,,11,2,Yes,No,Non-Travel,3,3,3,2,3,3,3,1,0,Low,4,5,6,0,No
EMP_00011309,32,Female,Married,Bachelor,Business,5,Finance,Junior,3,Full-time,0,0,0,6616,12,2,Yes,Yes,Non-Travel,3,3,3,4,4,4,3,1,6,High,2,1,17,2,Yes
EMP_00011310,22,Male,Single,Bachelor,Science,3,IT,Executive,2,Full-time,8,4,10,2286,7,0,No,Yes,Travel_Frequently,4,3,2,4,6,4,3,0,4,Low,4,6,5,4,Yes
EMP_00011311,39,Female,Married,Bachelor,Arts,2,Sales,Junior,2,Part-time,8,3,17,2960,14,0,Yes,Yes,Travel_Rarely,4,4,3,4,1,3,5,0,0,Medium,4,3,14,2,No
EMP_00011312,41,Male,Single,PhD,Technical,1,R&D,Junior,1,Part-time,5,1,5,2327,10,1,No,Yes,Non-Travel,2,3,3,2,10,5,1,3,6,Low,3,3,5,1,No
EMP_00011313,45,Male,Married,High School,Technical,3,Sales,Analyst,2,Full-time,2,0,2,3535,16,0,No,Yes,Travel_Rarely,4,4,2,3,8,4,1,1,0,High,4,8,9,1,No
EMP_00011314,48,Male,Married,Bachelor,Business,3,Sales,Junior,2,Full-time,2,1,5,5386,15,2,Yes,No,Travel_Frequently,3,1,3,2,4,4,1,1,2,Medium,3,8,6,2,No
EMP_00011315,41,Female,Divorced,Bachelor,Technical,1,Operations,Junior,1,Full-time,7,6,9,1867,8,0,Yes,Yes,Travel_Rarely,3,3,3,4,9,4,8,2,0,Medium,3,11,10,0,No
EMP_00011316,43,Male,Married,High School,Arts,6,Finance,Senior,2,Full-time,2,2,5,2890,14,0,Yes,No,Travel_Rarely,3,1,4,2,1,3,1,0,4,High,3,4,10,0,No
EMP_00011317,53,Female,Married,High School,Other,5,R&D,Junior,4,Part-time,2,2,4,3316,11,2,Yes,No,Travel_Rarely,3,1,2,3,1,5,3,0,3,Medium,3,2,7,3,No
EMP_00011318,33,Female,Married,Master,Science,6,Operations,Junior,3,Full-time,3,4,5,6928,10,0,Yes,Yes,Non-Travel,4,4,3,4,0,3,0,1,2,Medium,4,8,2,0,No
EMP_00011319,39,Male,Divorced,Bachelor,Technical,1,R&D,Junior,1,Full-time,9,5,9,4280,12,2,Yes,No,Travel_Rarely,3,2,2,4,0,4,6,1,6,High,4,5,45,3,Yes
EMP_00011320,22,Male,Divorced,Bachelor,Arts,1,R&D,Senior,1,Full-time,2,2,6,3418,10,1,Yes,No,Non-Travel,3,2,4,4,2,3,3,1,2,Medium,2,7,7,0,No
EMP_00011321,37,Female,Married,Master,Other,1,R&D,Junior,2,Full-time,3,0,3,4434,11,0,Yes,Yes,Travel_Rarely,2,3,3,4,2,3,0,2,2,Medium,4,7,1,4,No
EMP_00011322,28,Female,Married,Master,Other,4,Sales,Junior,3,Full-time,1,0,2,6536,10,2,Yes,Yes,Travel_Rarely,4,3,4,3,4,4,3,1,3,Low,5,5,5,0,Yes
EMP_00011323,37,Male,Married,Bachelor,Business,3,R&D,Senior,3,Full-time,4,3,6,5509,16,1,Yes,No,Travel_Rarely,3,3,4,3,0,4,5,2,1,Medium,3,7,22,0,No
EMP_00011324,50,Other,Single,Bachelor,Technical,5,HR,Manager,1,Contract,1,0,1,2976,9,0,Yes,Yes,Travel_Frequently,3,3,4,2,9,4,5,1,0,Medium,3,10,57,2,No
EMP_00011325,27,Male,Single,Master,Arts,2,Operations,Senior,2,Full-time,2,0,2,4025,16,2,Yes,No,Travel_Rarely,4,3,4,4,5,4,1,1,0,Low,4,8,23,2,No
EMP_00011326,32,Male,Married,Master,Business,1,IT,Executive,4,Full-time,1,0,2,6604,12,0,Yes,Yes,Travel_Rarely,4,3,4,2,2,3,0,0,4,Low,4,9,4,3,Yes
EMP_00011327,49,Female,Married,Master,Business,3,Sales,Senior,1,Full-time,1,0,1,,19,2,Yes,Yes,Travel_Rarely,4,1,3,4,0,4,2,2,0,High,4,4,2,3,No
EMP_00011328,42,Male,Divorced,Bachelor,Technical,1,Sales,Analyst,3,Full-time,0,3,0,3070,17,0,No,No,Travel_Rarely,3,4,1,3,4,4,3,0,10,High,2,4,14,2,No
EMP_00011329,48,Male,Married,High School,Technical,2,Sales,Senior,1,Full-time,1,1,2,2383,7,1,No,No,Travel_Rarely,2,2,1,3,0,4,5,0,0,Medium,3,8,5,4,Yes
EMP_00011330,55,Male,Married,Bachelor,Technical,5,IT,Manager,3,Full-time,0,0,3,3236,9,3,Yes,Yes,Travel_Rarely,4,3,3,4,0,3,4,0,0,Low,4,6,63,0,No
EMP_00011331,40,Male,Divorced,Bachelor,Business,1,Finance,Junior,2,Full-time,3,0,8,3009,10,3,No,Yes,Travel_Frequently,3,2,2,2,4,3,5,0,0,Medium,4,5,19,1,Yes
EMP_00011332,39,Male,Single,Master,Technical,6,HR,Junior,2,Contract,2,0,2,3906,12,1,Yes,Yes,Travel_Frequently,4,4,4,3,4,4,5,1,1,High,3,2,59,0,Yes
EMP_00011333,38,Female,Married,Bachelor,Technical,1,R&D,Senior,5,Full-time,1,1,3,3655,20,2,Yes,No,Travel_Frequently,2,3,4,4,4,3,1,1,2,Medium,4,7,1,3,Yes
EMP_00011334,39,Other,Married,Bachelor,Other,1,Sales,Junior,1,Full-time,4,2,12,2420,12,1,Yes,Yes,Travel_Rarely,3,2,3,3,2,4,3,3,2,Medium,3,5,7,0,Yes
EMP_00011335,36,Male,Single,Bachelor,Business,3,IT,Junior,2,Full-time,2,4,2,5189,14,3,Yes,No,Non-Travel,3,2,3,2,3,4,4,1,0,Medium,4,8,25,3,No
EMP_00011336,49,Female,Single,Bachelor,Technical,2,R&D,Executive,3,Full-time,1,0,1,4365,15,2,No,Yes,Travel_Rarely,3,4,3,3,8,4,2,0,1,Medium,3,8,6,0,No
EMP_00011337,29,Male,Single,Bachelor,Technical,3,Sales,Junior,5,Full-time,1,0,1,5750,10,2,Yes,Yes,Non-Travel,4,4,4,4,1,4,2,1,0,Medium,3,9,30,0,Yes
EMP_00011338,56,Female,Divorced,Bachelor,Business,1,R&D,Senior,3,Full-time,3,2,5,3269,11,0,No,Yes,Travel_Rarely,4,4,3,4,0,4,2,1,1,High,3,8,19,0,No
EMP_00011339,40,Male,Married,Master,Arts,3,R&D,Senior,1,Full-time,2,1,3,8041,16,2,No,No,Travel_Frequently,3,3,4,2,6,4,5,0,2,Medium,2,5,1,0,No
EMP_00011340,29,Female,Single,Bachelor,Technical,5,Finance,Executive,4,Full-time,4,1,6,2657,11,0,Yes,Yes,Travel_Rarely,3,3,4,2,11,4,4,0,6,Medium,4,6,16,0,No
EMP_00011341,30,Female,Married,Bachelor,Arts,1,IT,Junior,3,Full-time,1,9,5,2029,18,0,Yes,No,Non-Travel,1,4,2,3,6,4,5,1,1,Low,4,5,27,0,No
EMP_00011342,38,Male,Married,Master,Science,2,IT,Junior,4,Full-time,8,3,8,1805,7,2,No,No,Non-Travel,4,3,2,4,0,4,4,1,0,Low,4,5,15,2,No
EMP_00011343,36,Male,Married,Bachelor,Business,1,Finance,Junior,3,Full-time,7,1,8,4341,11,1,Yes,No,Travel_Rarely,4,3,3,4,0,3,5,0,1,High,3,6,8,3,Yes
EMP_00011344,36,Male,Single,Bachelor,Science,3,Sales,Manager,3,Full-time,6,0,7,4355,17,0,Yes,No,Travel_Rarely,3,,4,4,0,4,3,0,2,Medium,3,5,16,0,No
EMP_00011345,34,Female,Married,Bachelor,Technical,4,R&D,Junior,3,Full-time,1,0,3,5470,16,1,No,Yes,Travel_Rarely,3,4,4,4,1,4,1,3,3,Medium,3,8,5,2,No
EMP_00011346,22,Female,Single,Bachelor,Other,0,R&D,Senior,3,Full-time,3,1,9,4015,13,0,Yes,Yes,Travel_Frequently,3,3,3,4,1,3,3,0,2,Medium,5,10,1,3,No
EMP_00011347,50,Male,Married,Master,Technical,1,IT,Executive,2,Full-time,3,4,3,2781,15,1,Yes,Yes,Non-Travel,3,3,4,4,0,5,4,0,7,Medium,4,8,3,1,No
EMP_00011348,22,Male,Married,Master,Technical,1,IT,Junior,1,Full-time,3,0,5,1901,13,2,Yes,No,Travel_Frequently,2,3,3,3,4,4,3,0,3,Medium,3,6,2,5,Yes
EMP_00011349,35,Female,Divorced,Bachelor,Technical,0,R&D,Junior,1,Full-time,0,0,6,,11,2,Yes,Yes,Non-Travel,2,3,4,2,0,5,3,0,1,Medium,3,3,12,4,Yes
EMP_00011350,36,Female,Married,Master,Science,1,R&D,Executive,2,Full-time,9,0,11,4143,15,2,Yes,No,Travel_Rarely,3,2,3,3,10,4,2,0,2,Medium,4,5,17,0,No
EMP_00011351,35,Female,Married,PhD,Other,4,Operations,Senior,1,Full-time,3,1,5,5814,9,2,Yes,No,Travel_Rarely,3,2,4,2,32,3,2,2,1,High,4,3,6,2,Yes
EMP_00011352,42,Male,Married,Bachelor,Business,1,HR,Senior,1,Full-time,15,2,19,2975,10,2,No,No,Travel_Rarely,3,3,3,4,0,5,5,1,0,Medium,3,6,1,0,No
EMP_00011353,24,Female,Single,Bachelor,Other,1,R&D,Manager,3,Full-time,5,2,8,2992,12,1,Yes,Yes,Travel_Rarely,3,4,3,2,3,3,2,1,1,High,3,3,15,3,No
EMP_00011354,38,Female,Single,Bachelor,Science,3,Finance,Senior,2,Part-time,0,0,4,,8,0,Yes,Yes,Travel_Rarely,3,4,3,3,5,5,1,1,1,Medium,3,7,8,4,Yes
EMP_00011355,26,Other,Married,High School,Science,5,Sales,Manager,2,Full-time,6,1,10,5904,7,0,No,No,Travel_Frequently,3,2,3,4,5,4,2,1,0,High,4,10,22,4,Yes
EMP_00011356,29,Female,Single,Bachelor,Technical,1,Sales,Junior,2,Full-time,3,3,5,3032,16,2,No,No,Travel_Rarely,3,3,4,2,0,4,3,0,0,High,4,9,2,2,No
EMP_00011357,48,Female,Married,Master,Technical,10,Finance,Analyst,3,Full-time,2,2,7,3920,10,0,No,No,Travel_Rarely,4,3,3,3,9,4,4,2,0,High,2,7,77,0,No
EMP_00011358,46,Other,Married,Master,Other,3,HR,Senior,2,Full-time,0,6,1,4868,10,1,No,Yes,Travel_Rarely,3,4,4,3,20,4,3,0,1,High,3,6,6,2,Yes
EMP_00011359,34,Male,Married,Master,Business,2,Sales,Manager,2,Full-time,4,0,7,1961,13,1,Yes,No,Travel_Frequently,1,2,3,3,1,,7,0,1,High,2,6,22,2,No
EMP_00011360,56,Male,Single,Master,Science,1,Operations,Manager,4,Full-time,2,1,6,5389,12,2,No,No,Travel_Frequently,4,1,4,3,6,4,4,1,1,High,4,6,17,1,No
EMP_00011361,39,Female,Married,High School,Science,1,R&D,Junior,3,Full-time,1,5,4,3092,9,0,Yes,Yes,Travel_Frequently,3,4,4,3,3,4,2,0,0,Medium,5,7,35,0,Yes
EMP_00011362,41,Male,Married,Bachelor,Technical,2,Operations,Junior,4,Full-time,4,0,9,8374,14,0,No,No,Travel_Rarely,3,2,4,2,4,3,2,2,3,Low,3,5,47,3,Yes
EMP_00011363,48,Male,Married,Bachelor,Arts,4,Finance,Executive,3,Full-time,0,10,1,2640,10,0,No,No,Travel_Frequently,4,3,2,4,18,,0,0,6,Low,4,8,11,3,Yes
EMP_00011364,40,Female,Single,High School,Business,5,Operations,Manager,3,Contract,2,0,3,3407,12,1,No,Yes,Travel_Rarely,3,4,3,1,4,4,2,1,2,Medium,4,7,18,0,No
EMP_00011365,27,Female,Married,Bachelor,Technical,1,R&D,Junior,1,Full-time,2,0,3,5291,9,0,Yes,No,Non-Travel,4,4,3,3,6,5,0,0,0,Medium,3,5,6,0,No
EMP_00011366,39,Male,Single,PhD,Other,3,HR,Junior,4,Full-time,7,4,7,4948,10,0,Yes,No,Travel_Rarely,2,3,4,4,1,5,3,0,0,High,3,5,58,3,No
EMP_00011367,23,Female,Married,Master,Business,2,R&D,Junior,4,Full-time,1,1,1,6508,9,3,Yes,No,Travel_Rarely,3,3,3,3,4,4,0,0,2,Medium,4,5,7,0,Yes
EMP_00011368,22,Female,Single,Bachelor,Technical,2,R&D,Executive,1,Full-time,2,5,6,2274,6,0,Yes,No,Non-Travel,3,3,3,4,9,3,2,0,1,Medium,4,5,19,0,No
EMP_00011369,48,Female,Married,Master,Arts,3,R&D,Manager,1,Full-time,6,3,8,9056,14,1,No,No,Non-Travel,3,3,4,3,1,4,4,0,1,Medium,4,3,10,2,No
EMP_00011370,43,Female,Married,PhD,Science,5,Finance,Senior,1,Full-time,4,3,5,3463,12,3,Yes,Yes,Travel_Frequently,2,3,3,4,3,3,0,0,0,Low,3,4,13,0,Yes
EMP_00011371,33,Male,Married,Master,Business,1,Finance,Senior,1,Full-time,2,1,2,3841,10,0,No,No,Travel_Rarely,3,2,2,4,0,5,4,1,0,High,2,3,3,2,No
EMP_00011372,45,Male,Married,Bachelor,Science,2,R&D,Senior,2,Full-time,11,0,12,5628,12,1,No,No,Travel_Frequently,1,3,4,3,3,3,3,1,0,Medium,4,7,10,1,No
EMP_00011373,22,Female,Married,Bachelor,Business,3,R&D,Manager,2,Full-time,1,1,1,5966,12,0,No,Yes,Non-Travel,3,4,3,3,4,4,7,3,0,High,4,7,16,1,No
EMP_00011374,45,Female,Married,Bachelor,Science,1,R&D,Senior,1,Full-time,5,0,13,3408,8,0,No,Yes,Travel_Rarely,4,4,3,2,3,5,3,0,0,High,3,4,5,0,No
EMP_00011375,28,Female,Divorced,PhD,Business,2,Sales,Executive,1,Full-time,14,1,15,10318,7,1,No,Yes,Travel_Rarely,3,4,3,4,3,3,4,0,12,Medium,4,7,8,1,No
EMP_00011376,45,Male,Single,High School,Business,2,IT,Analyst,2,Full-time,3,1,8,1878,8,1,Yes,No,Travel_Rarely,3,3,3,3,10,4,5,2,3,Low,3,8,38,0,No
EMP_00011377,37,Male,Single,High School,Technical,1,R&D,Analyst,3,Full-time,0,0,2,3014,16,1,No,No,Travel_Rarely,3,3,3,3,9,3,3,0,9,Low,2,7,29,1,Yes
EMP_00011378,36,Female,Married,Bachelor,Science,2,IT,Junior,3,Full-time,8,4,10,3196,15,1,No,No,Travel_Frequently,4,3,3,3,12,5,2,1,0,High,3,11,23,0,No
EMP_00011379,49,Male,Single,Master,Science,2,Operations,Junior,2,Full-time,4,2,4,6208,13,1,No,No,Travel_Rarely,3,4,3,1,8,3,2,0,0,High,3,4,3,3,No
EMP_00011380,31,Male,Single,Bachelor,Business,2,Finance,Senior,3,Full-time,1,1,1,1908,12,0,No,Yes,Travel_Rarely,3,3,3,4,8,,2,2,3,Low,3,2,18,2,No
EMP_00011381,22,Male,Single,Master,Business,2,R&D,Junior,4,Full-time,3,0,4,1142,14,3,Yes,No,Travel_Rarely,4,3,2,3,5,4,3,1,2,Medium,3,10,27,4,No
EMP_00011382,43,Male,Married,Master,Business,4,HR,Manager,1,Full-time,1,4,6,1885,5,1,Yes,Yes,Travel_Rarely,2,3,3,3,16,4,3,1,3,Low,3,4,21,3,Yes
EMP_00011383,35,Male,Divorced,Bachelor,Technical,2,Finance,Junior,4,Full-time,4,3,8,3339,11,1,Yes,Yes,Travel_Rarely,4,3,3,3,4,4,2,1,2,Low,2,3,13,0,Yes
EMP_00011384,29,Male,Married,Master,Technical,1,IT,Senior,1,Full-time,2,2,2,7286,10,1,No,No,Non-Travel,3,2,4,2,7,,2,0,0,Medium,3,9,1,3,No
EMP_00011385,45,Other,Married,Bachelor,Science,3,R&D,Junior,1,Full-time,3,0,6,3772,9,2,No,No,Non-Travel,4,3,3,3,4,4,2,1,2,High,3,6,7,4,No
